IsLuxury,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage_Yes
0,550.0,1.096762423,3.77,3.56,5.82,2.47,32.26,False
0,1252.72,1.0,32.21,5.81,4.66,8.51,5.18,False
0,1541.15,3.570193413,11.97,4.48,4.85,2.15,22.73,True
0,690.37,1.0,8.53,4.94,3.07,5.64,22.2,False
0,554.8,4.239725941,41.62,6.66,2.02,0.1,0.59,False
1,1025.74,3.238399722,16.47,6.36,7.03,6.83,17.25,True
0,550.0,1.191058646,48.97,5.62,3.81,3.41,34.55,False
1,1152.85,2.571895542,40.22,4.81,5.47,9.02,15.07,True
0,550.0,3.258431022,47.88,6.44,5.57,8.66,5.09,False
0,1246.79,3.252466349,11.05,9.5,5.64,10.0,20.67,True
1,1590.37,3.504338905,41.33,6.56,4.95,6.37,7.16,False
1,728.9,3.73336677,35.02,6.2,4.25,7.36,25.22,False
1,2263.12,2.970268478,32.5,9.91,7.79,3.85,16.54,True
1,1325.82,2.15991778,1.02,7.99,4.95,2.12,3.44,False
1,1554.05,2.906426836,40.46,6.56,7.25,10.0,8.38,False
0,1809.46,1.0,66.98,4.0,5.75,9.23,14.78,True
1,1196.5,2.906671612,34.28,9.06,10.0,8.73,8.77,True
1,1004.55,1.952284952,4.07,8.66,4.71,7.22,21.64,False
0,550.0,1.325389182,28.51,4.76,2.04,2.89,16.83,False
1,550.0,3.451538043,22.17,6.8,3.87,10.0,45.43,False
1,1531.42,2.729428491,10.39,4.07,6.06,3.31,29.43,True
1,937.66,2.251633596,42.84,5.23,4.56,4.35,17.81,True
0,840.53,1.139147457,14.97,8.3,4.79,4.38,25.62,False
1,1016.27,4.198771961,39.96,9.31,7.19,6.57,31.14,False
1,1453.4,2.815530366,15.44,6.95,5.35,7.26,30.21,True
0,1359.73,2.713605861,54.02,7.61,2.84,9.84,9.9,False
1,663.07,3.347212475,2.37,5.76,4.06,6.68,21.14,False
1,1212.51,1.360424658,28.92,4.79,4.3,5.88,14.95,False
0,1632.19,1.412574864,50.26,7.7,5.87,4.93,19.81,False
0,840.88,1.272955428,56.24,4.82,5.81,4.96,5.59,True
0,659.64,1.0,38.87,4.04,3.57,6.3,8.7,True
1,1067.29,3.374515218,63.03,6.57,6.02,4.4,20.96,False
1,1344.58,3.096885471,74.67,7.65,2.54,7.43,4.62,False
1,907.07,4.24457925,1.62,9.79,7.42,10.0,16.14,False
0,550.0,1.0,40.49,6.59,3.8,9.04,0.66,True
1,1579.72,3.107888032,39.68,9.28,2.36,6.22,8.63,False
0,862.32,3.684301142,0.17,6.17,2.85,2.7,38.71,True
1,632.87,1.216954356,40.08,4.08,2.0,2.67,39.98,False
1,1143.1,1.489469318,45.32,7.83,6.3,6.16,26.59,True
0,930.07,1.141800113,30.15,6.13,3.45,4.51,19.92,True
1,2010.62,2.857315408,5.37,8.71,9.91,7.82,2.15,True
1,594.62,2.977797213,45.63,6.23,6.92,2.79,37.07,True
1,1363.97,2.76733747,54.68,8.84,7.14,6.42,17.74,False
1,550.0,3.533675222,30.57,7.13,3.34,3.53,33.19,True
1,1045.03,2.969448316,21.41,9.12,6.21,2.64,3.4,True
0,783.68,2.430473572,22.14,4.85,1.52,6.22,6.84,False
1,1273.93,2.608640366,47.48,7.07,5.13,4.41,10.56,False
0,1002.74,1.623254392,43.42,6.23,3.11,2.25,29.88,False
0,550.0,1.134051435,51.94,3.4,1.07,8.73,28.41,False
1,1227.87,3.898936682,4.82,10.0,8.82,10.0,12.36,False
1,1572.82,1.556185085,45.01,8.91,7.06,2.06,12.41,False
1,726.54,2.115998555,32.81,7.43,2.59,5.46,31.74,False
1,1543.04,2.653736989,56.85,5.71,8.17,6.3,2.73,False
1,1022.97,1.432806576,43.53,7.58,6.03,2.39,29.88,False
0,1053.98,3.584881803,8.77,9.82,8.16,8.03,7.64,False
1,882.39,3.241552556,23.84,10.0,6.54,9.62,12.56,True
0,960.64,2.149745338,13.51,9.16,5.74,8.84,9.37,False
1,926.57,3.649368329,55.14,5.13,5.81,6.43,18.63,True
1,1372.58,1.544609601,2.82,9.14,6.37,5.66,24.55,False
1,1427.72,3.152643658,11.33,6.79,2.59,2.38,20.68,True
0,1380.55,1.075518813,54.97,7.28,2.03,3.94,10.71,True
0,600.01,1.179653977,23.37,7.84,1.51,1.03,4.57,True
1,1678.52,1.497909557,34.36,10.0,6.59,6.3,0.51,False
0,1620.01,1.632600374,35.52,6.19,3.81,6.82,6.41,False
1,1570.07,3.719974386,12.88,7.61,7.81,6.06,18.9,True
0,838.91,1.694128885,38.95,4.63,5.45,2.29,1.36,False
1,1278.78,2.20571496,63.64,6.68,4.37,2.49,54.34,False
1,1221.1,1.0,55.6,3.19,5.16,3.39,33.45,False
0,550.0,1.666303248,37.94,6.14,4.26,3.43,26.27,True
0,871.35,1.720771544,24.27,8.05,3.65,3.03,21.29,False
0,550.0,1.796173542,8.63,7.28,2.01,4.59,24.97,True
0,550.0,1.107970784,44.41,9.15,7.13,0.42,9.59,True
0,550.0,1.863866233,36.12,5.07,5.45,5.17,8.06,False
0,1450.45,3.215088862,16.79,4.43,2.22,8.13,36.98,False
0,1316.02,1.368247982,30.89,3.96,2.43,5.07,7.37,True
1,1368.0,3.13882798,5.35,5.94,5.86,6.17,7.37,False
0,984.01,2.457805113,24.57,8.52,3.14,5.21,4.94,False
0,830.58,2.426807833,4.65,8.12,4.32,4.25,13.22,True
0,935.59,1.483898394,9.22,5.05,0.63,8.22,30.0,False
1,899.55,1.149822628,0.85,8.52,4.73,2.5,12.04,False
1,1050.87,1.45670798,29.56,7.12,3.92,5.81,22.03,True
0,721.96,4.11121923,46.48,6.25,4.79,3.37,3.96,False
1,1228.57,2.688729148,38.93,4.32,6.88,10.0,15.2,True
0,1123.28,1.523314424,53.25,6.54,7.44,10.0,8.69,True
1,948.01,2.859746463,37.11,7.41,7.28,3.31,0.49,False
0,964.6,2.337606539,41.38,6.1,6.58,6.27,6.86,True
1,2004.49,2.454914349,8.34,9.39,10.0,10.0,11.62,True
0,1348.57,2.024444445,34.17,9.57,4.94,10.0,11.21,True
0,961.04,1.0,26.32,9.22,5.81,7.74,15.07,True
1,1411.12,1.0,19.58,8.43,5.81,7.78,36.85,True
1,1015.7,2.933837598,28.66,9.33,6.24,4.55,28.92,True
1,1581.07,2.881010452,25.67,10.0,6.19,5.46,7.31,False
1,1133.28,2.194938492,1.68,9.36,5.43,10.0,9.27,True
0,1281.26,1.072052331,21.46,7.14,4.07,6.71,21.84,False
1,912.18,1.82542653,0.46,10.0,4.55,2.86,3.47,False
0,632.37,2.315761564,38.96,6.82,3.03,3.23,22.32,False
0,1289.57,2.468771526,50.43,3.14,6.28,3.8,22.33,False
1,1500.9,2.547085751,22.19,6.25,8.24,7.87,15.37,False
1,2592.94,3.562343743,31.43,5.21,7.87,8.45,14.08,False
0,735.97,1.0,43.21,5.99,3.53,1.57,45.42,False
0,550.0,1.817320177,3.85,7.15,2.5,5.25,40.14,True
0,696.73,2.107963103,31.93,4.58,3.68,6.58,22.51,True
0,596.2,1.670994896,2.24,8.33,6.91,8.8,27.12,False
1,550.0,1.151218137,6.82,5.84,9.08,8.24,40.53,False
0,896.2,1.438048055,49.62,4.59,4.46,2.59,8.45,False
0,854.94,1.0,59.28,5.82,4.88,4.63,29.19,False
1,1813.67,2.11254823,10.48,6.41,7.21,2.52,9.59,False
0,566.62,1.0,20.56,5.62,4.93,4.44,10.08,False
1,1244.07,3.8029895,38.29,10.0,5.62,4.22,7.18,True
1,1379.86,2.072580543,5.79,8.59,5.94,5.71,14.53,False
1,964.97,1.54603265,33.85,7.31,5.1,8.76,8.0,False
0,880.52,1.562833803,26.16,6.97,4.0,8.04,54.58,False
0,585.81,2.0188942,59.58,5.41,2.81,5.71,0.59,True
1,1385.96,3.410303477,16.35,6.71,5.62,4.33,25.32,False
0,550.0,1.441232582,4.63,4.52,5.36,6.4,5.53,True
0,550.0,1.0,27.67,7.98,4.95,8.68,39.64,False
0,665.95,2.250132936,37.02,6.91,4.33,10.0,17.48,False
0,779.94,1.074969374,34.3,6.4,1.66,9.05,1.4,False
1,1664.02,2.690597455,10.45,6.93,3.88,5.56,16.33,True
1,1421.49,2.551228373,5.94,10.0,6.33,6.17,3.17,False
0,556.22,1.0,48.64,9.33,3.74,7.04,13.08,True
0,771.76,2.638289341,9.26,7.38,3.0,5.43,9.29,True
0,1572.67,2.568497877,3.27,5.76,5.15,3.81,35.23,False
0,933.54,2.791542213,52.34,5.87,5.22,9.86,13.36,False
0,550.0,1.005332431,36.73,3.94,1.1,2.58,4.38,True
0,1080.68,1.578955233,41.76,3.95,4.23,7.62,15.77,False
1,728.47,2.367095172,15.88,7.81,6.3,5.72,3.19,False
1,1124.58,1.714742278,41.92,6.4,4.8,3.63,17.58,True
0,1000.08,1.975327735,15.15,6.16,4.67,2.04,21.75,False
1,1318.75,4.615556129,10.35,7.8,4.25,9.3,23.86,False
0,550.0,1.0,13.41,7.95,4.45,3.85,12.76,True
1,780.03,4.016612021,29.6,8.11,5.1,6.1,20.37,True
1,733.99,2.121210104,54.73,7.75,5.52,5.64,10.72,True
0,1063.19,1.0,6.81,8.73,4.49,5.66,20.55,True
0,550.0,2.017275534,29.97,6.17,4.31,4.18,16.33,True
0,862.58,2.416301984,53.0,8.92,6.07,3.87,12.83,True
1,761.54,1.0,52.71,4.05,4.88,10.0,28.2,False
0,550.0,3.139187001,26.94,4.71,4.08,8.05,32.3,True
0,550.0,1.586888068,48.18,3.83,2.23,2.08,32.35,True
1,1134.09,3.829966391,48.32,9.0,5.15,4.76,19.63,False
1,631.07,1.094376555,37.98,4.71,1.92,6.71,19.03,True
0,1140.22,2.523931123,44.59,6.66,0.16,5.87,57.07,True
0,680.49,1.472733342,35.27,5.03,2.77,3.73,5.76,False
1,550.0,1.187395924,41.9,8.7,4.21,5.98,24.39,False
0,1497.19,2.044777189,22.74,9.64,6.82,8.54,16.91,False
0,550.0,1.722360824,36.49,5.96,3.17,5.1,23.89,False
0,1351.0,1.987571678,60.26,7.07,7.85,6.09,8.75,False
1,1713.06,2.267391822,33.38,8.47,8.67,5.4,30.18,False
0,1027.55,1.660534634,20.68,2.7,0.85,9.72,29.83,False
1,1417.6,2.278865491,40.21,5.95,4.39,4.47,1.1,False
0,1310.8,1.571917714,36.98,6.41,4.36,6.59,14.24,False
0,1445.05,2.498350477,42.65,5.64,7.35,3.82,5.56,False
0,1347.17,1.0,20.52,6.27,2.67,5.99,24.99,False
0,1327.5,1.585333637,35.7,8.7,4.96,0.9,10.82,True
1,971.19,1.0,53.22,7.83,6.42,6.44,28.5,False
0,1506.92,1.0,22.06,3.04,1.42,2.98,15.7,False
0,873.82,1.216810195,23.6,5.85,6.3,4.97,2.14,True
1,1671.16,1.801590377,52.17,6.33,3.21,0.97,43.56,False
0,1094.72,1.379770353,27.04,3.36,3.05,0.3,28.39,True
0,642.63,1.0,24.75,4.39,1.76,0.83,27.78,False
0,1029.17,1.0,26.44,4.85,2.74,10.0,16.92,False
0,583.83,2.36478018,43.23,4.92,2.13,8.74,20.59,True
1,915.33,2.625077528,7.19,6.52,5.36,1.14,49.13,True
0,817.86,1.0,38.3,6.26,4.02,5.09,34.85,True
1,1489.94,2.79095813,60.97,9.23,3.98,0.44,26.78,False
0,769.16,2.813440607,5.43,5.19,2.58,1.75,11.38,True
0,1932.48,1.0,26.85,3.93,1.93,10.0,10.56,False
1,654.97,2.295973002,1.87,7.71,5.71,7.15,21.87,False
0,1291.47,1.139580408,31.55,5.69,3.51,2.36,33.04,True
0,550.0,1.0,41.76,8.85,3.89,7.73,7.09,False
0,550.0,1.0,14.58,9.59,5.21,5.29,42.41,True
1,1141.41,4.533244889,33.72,7.9,2.95,5.27,12.21,True
1,550.0,1.0,74.91,3.87,0.81,4.58,8.67,False
0,1111.01,2.194665439,3.98,4.84,5.84,8.03,1.43,True
0,743.12,2.326747883,33.49,7.26,5.81,2.94,42.38,False
1,1055.06,2.02097773,68.04,5.68,4.32,8.65,26.56,True
0,1190.52,1.53048312,51.05,5.04,3.42,1.91,38.14,False
1,1533.92,3.765853948,46.58,7.08,3.95,6.02,13.71,True
1,1303.0,2.034887311,21.75,6.35,6.17,3.89,38.24,False
0,1697.87,1.0,11.27,9.33,7.72,8.11,13.27,False
0,736.99,1.41075339,89.15,3.09,3.99,2.34,15.46,True
0,1201.96,1.0,1.26,6.12,2.27,9.04,23.98,True
0,550.0,1.58152967,2.73,6.56,1.65,5.82,30.85,False
0,979.58,2.159239943,18.19,6.74,4.47,4.47,8.24,True
0,771.94,1.0,46.25,5.66,1.89,7.19,9.99,True
1,1043.59,1.0,40.54,2.71,5.06,9.48,12.28,True
1,1381.41,3.93894395,39.74,8.13,6.26,10.0,0.36,True
0,587.65,1.0,5.36,6.41,4.22,5.29,4.61,True
0,801.11,3.872842496,15.0,8.62,7.63,6.49,27.18,True
0,1340.03,1.0,48.45,5.3,0.71,10.0,4.08,False
0,565.41,1.268746649,36.49,5.39,2.57,6.88,17.53,True
0,550.0,2.889039,3.07,6.33,5.13,5.34,9.31,False
0,1376.46,1.786360356,43.32,5.66,3.76,3.58,32.62,False
1,1345.5,1.0,21.85,7.25,6.72,5.02,24.88,True
1,835.35,1.749148388,24.87,7.27,4.25,9.02,12.57,True
1,822.24,1.316987291,51.71,4.19,6.25,2.09,17.17,False
0,1171.46,1.198509252,23.59,3.08,2.69,5.95,14.56,False
1,904.71,3.243498909,8.29,8.43,3.81,7.76,2.02,True
0,550.0,1.125038677,59.71,3.98,3.88,0.22,40.37,False
1,895.85,1.0,21.76,7.32,6.07,4.15,3.31,True
0,1236.0,3.647472898,23.15,10.0,7.31,7.66,52.88,False
1,1017.71,2.384737884,2.9,8.66,8.18,3.63,18.54,False
0,975.57,1.005480921,44.83,5.7,4.4,3.0,4.66,False
1,609.97,1.0,12.26,8.2,5.92,9.35,21.88,False
0,691.53,1.198225983,2.12,5.69,0.01,4.52,19.99,True
1,1569.31,2.837246104,14.37,5.09,3.62,6.74,6.04,False
1,1183.37,2.367968686,3.98,8.32,4.74,7.26,16.4,True
1,833.65,3.019856025,5.6,7.22,6.58,6.3,2.56,False
0,917.46,1.0,18.46,7.21,4.4,7.28,1.73,False
1,550.0,1.0,32.01,2.67,2.59,4.92,28.42,True
0,1005.09,2.620519967,35.63,8.9,4.64,6.5,19.38,True
0,661.64,1.989496232,36.01,8.38,2.74,5.51,0.75,True
1,1185.62,2.842149973,1.92,7.14,8.77,7.03,6.46,False
1,870.2,1.0,37.28,6.23,6.87,7.61,25.96,False
0,550.0,1.0,57.92,6.29,4.46,3.0,30.23,False
1,1247.5,2.096431868,47.06,8.0,8.31,7.59,17.17,True
1,1263.37,3.38243415,17.32,8.06,5.63,1.44,1.51,True
1,1835.88,1.0,6.22,8.34,5.07,10.0,16.01,True
0,550.0,1.0,82.59,3.72,3.73,6.22,31.48,False
1,1010.84,2.452177363,30.64,7.51,6.85,8.56,7.96,True
1,1251.03,1.0,38.21,5.65,2.26,4.38,30.19,False
1,969.98,3.424177788,20.63,7.97,7.32,5.1,0.36,False
1,1443.58,2.12176107,15.55,9.37,3.3,9.93,0.36,True
0,576.07,3.135533378,17.39,5.66,4.68,4.54,4.34,True
1,1773.82,1.0,35.99,7.25,4.14,5.94,19.23,False
0,833.03,1.608451202,14.16,8.21,3.77,8.77,7.22,True
1,1816.71,2.164629747,45.29,8.26,4.61,8.16,25.93,False
0,1202.15,1.617696993,49.62,5.92,5.85,7.3,17.17,True
0,1301.32,1.44372734,3.54,8.65,6.51,8.97,11.38,True
0,550.0,1.488188206,14.55,5.23,4.52,3.02,29.31,True
1,1724.89,3.295595326,49.13,4.41,3.41,2.33,13.96,False
0,550.0,1.746833229,44.9,4.5,1.31,9.64,30.43,True
0,550.0,1.304912148,73.02,5.1,3.39,10.0,30.08,False
0,1131.51,1.0,29.97,3.48,4.47,2.44,16.6,False
1,550.0,2.134362862,54.87,1.57,0.23,3.28,36.98,False
0,689.3,3.037688451,8.98,8.19,6.44,5.02,5.47,True
0,666.15,2.405492177,15.22,4.97,3.22,8.12,22.32,False
0,1002.54,1.506268597,38.16,5.66,2.83,5.31,14.73,False
0,1553.08,1.178659757,18.7,3.73,3.85,2.44,37.79,False
1,834.66,1.0,31.59,7.24,5.67,9.72,12.31,False
1,1038.38,1.0,9.44,9.1,8.85,5.49,27.76,True
0,1198.92,1.0,0.89,2.47,3.18,2.15,23.58,False
0,702.7,1.0,49.19,6.45,4.12,3.45,16.64,False
1,2167.29,1.0,11.64,8.85,8.45,4.13,18.75,True
1,1569.27,3.559145798,25.32,9.67,4.33,2.62,1.82,False
1,983.44,3.3910436,24.73,5.92,6.26,2.77,20.58,True
0,550.0,1.897350371,12.81,6.38,3.47,6.31,4.78,True
0,1040.39,1.565887976,10.43,8.06,4.94,4.23,1.5,False
0,853.42,1.0,34.33,6.03,2.91,4.11,5.22,False
1,648.46,3.078077854,58.97,3.03,3.57,8.16,42.9,True
0,1161.97,3.838743213,43.2,4.93,4.53,5.68,10.22,True
1,1546.07,3.303642262,57.35,6.52,7.12,1.47,1.78,True
0,800.7,1.207504366,59.26,6.04,3.31,1.18,2.93,False
1,729.07,3.948901043,42.75,8.01,3.61,7.37,5.29,False
0,939.7,1.745987915,52.0,5.33,2.82,4.91,9.32,True
1,1363.77,2.480287403,4.34,6.41,3.73,8.25,12.04,True
1,1227.32,2.113495967,33.78,8.49,6.4,1.01,9.72,False
0,910.77,3.300036988,6.48,8.37,3.72,7.61,8.79,True
0,612.16,1.0,33.15,7.76,5.03,5.2,2.13,False
0,676.49,2.518910865,24.15,6.3,5.44,4.05,14.63,True
1,790.88,2.851902936,18.97,10.0,6.37,10.0,28.69,False
0,912.71,1.0,0.13,8.33,6.04,5.07,19.83,False
1,1449.57,2.430854079,52.99,6.94,7.83,6.72,11.04,False
1,1405.06,1.90693965,56.05,5.26,6.35,3.39,33.41,False
1,1736.87,3.440438922,41.8,9.81,7.24,8.83,25.81,False
0,550.0,2.408600247,39.13,4.44,3.6,4.62,19.25,True
0,842.88,3.152530991,4.54,5.31,2.66,4.84,18.28,False
0,986.38,1.0,49.75,9.21,5.09,4.94,27.96,False
0,1286.47,2.110509734,42.57,5.03,5.31,0.21,9.41,True
1,1645.41,1.311318069,24.92,7.46,6.96,7.17,10.4,True
0,550.0,1.146577118,51.97,6.99,6.16,8.0,9.84,False
0,550.0,2.699891678,53.78,1.98,1.11,1.89,8.38,False
1,1488.9,2.141028798,49.2,7.69,6.75,2.4,9.96,False
0,550.0,1.221072548,0.45,5.58,2.27,8.11,28.63,True
0,1087.43,2.857860363,40.43,7.93,4.9,2.86,23.74,False
1,1476.26,2.049634078,38.87,8.72,4.55,0.43,31.98,False
0,631.39,1.203684543,9.73,5.88,5.85,6.7,22.67,True
1,822.89,2.861982449,44.97,4.91,6.2,10.0,23.55,False
0,655.08,1.751821196,28.09,1.82,2.29,6.61,23.39,False
0,1251.57,2.121843715,38.4,9.35,5.19,9.15,12.76,True
1,1218.66,1.750772742,11.66,6.94,6.95,3.95,5.66,False
0,1109.85,1.900579874,21.7,6.72,6.63,4.65,8.9,False
0,765.54,3.424821523,39.42,8.27,5.43,10.0,32.29,False
0,550.0,1.0,17.56,3.36,2.2,8.13,21.42,True
0,550.0,2.085650716,11.33,7.81,5.03,0.37,26.3,False
1,915.61,2.167925344,12.01,9.0,1.96,7.14,25.06,True
0,985.17,1.010491793,40.12,5.15,3.2,5.65,3.45,False
1,1450.56,2.420924898,32.15,7.74,5.23,8.17,11.36,False
1,1635.4,5.741850727,10.9,10.0,10.0,10.0,0.94,True
1,1123.61,2.591802025,51.99,7.9,4.88,10.0,16.33,False
1,1420.14,2.188758698,19.59,8.32,5.33,10.0,7.53,True
1,882.68,1.0,23.34,5.16,4.59,3.02,15.5,False
1,1037.16,2.351761951,76.57,4.66,2.47,2.55,14.09,False
1,858.35,1.477449898,47.3,7.24,3.57,3.7,20.47,False
0,550.0,3.816994828,11.88,7.59,5.38,4.49,22.57,False
0,550.0,1.388247951,15.9,8.78,5.18,8.91,8.52,False
0,835.59,1.316206099,13.86,6.89,4.75,3.82,32.87,False
0,773.47,2.051570909,19.55,6.65,3.28,4.39,1.14,False
0,550.0,1.065003381,63.86,5.07,4.02,6.22,32.19,True
1,1393.7,1.964355677,51.18,8.63,7.26,5.48,0.4,False
0,550.0,1.658917807,47.09,2.58,0.96,7.63,3.28,False
0,1064.61,1.114697748,7.05,9.78,3.81,4.12,9.93,True
0,550.0,1.730892958,38.1,4.95,3.12,3.62,5.89,True
0,761.29,1.205137548,15.3,3.72,2.66,5.78,48.06,False
0,1000.26,4.722995989,3.31,10.0,6.81,1.0,22.94,False
0,1447.99,3.063606776,3.76,8.97,4.09,8.36,14.15,False
1,985.8,2.126042517,33.39,5.94,2.76,4.56,25.72,True
1,1530.81,3.601150838,6.5,7.8,8.97,3.43,25.56,False
1,918.67,1.220667899,27.92,8.41,5.6,6.19,3.58,False
1,1980.79,3.440688952,20.51,8.36,8.78,9.79,7.72,True
1,1510.55,2.661488467,40.03,7.5,8.83,10.0,6.26,True
0,550.0,1.632584218,7.88,8.9,4.79,3.78,24.28,False
0,641.65,2.384926371,23.31,6.44,2.35,9.24,23.51,False
1,2670.46,1.0,22.08,5.97,4.93,1.36,5.65,True
1,708.47,3.351500898,1.93,7.48,2.57,10.0,8.48,False
0,704.82,1.0,3.62,6.2,3.6,2.66,31.73,False
1,1485.68,2.774651895,30.01,10.0,5.81,5.61,12.79,False
0,1258.89,2.099496935,37.47,8.33,5.16,6.75,2.42,False
1,550.0,3.069364801,42.0,7.13,6.85,9.27,6.89,False
0,550.0,3.863504417,53.63,8.22,7.9,10.0,1.58,True
1,550.0,1.174417485,5.91,3.83,1.27,6.33,45.95,False
1,753.72,3.374582379,21.25,8.66,7.81,6.01,7.48,False
0,1556.84,1.03074372,7.5,7.92,1.44,7.31,7.18,False
1,1999.62,1.360429527,7.78,9.89,6.9,6.69,7.76,False
0,1923.32,3.278186737,13.18,5.55,7.6,7.72,10.15,False
1,1599.99,3.371591563,12.36,7.82,8.51,7.48,9.3,True
0,1313.22,3.657003281,18.87,8.23,6.27,9.39,27.31,True
0,550.0,1.613343807,30.55,5.57,2.35,7.16,8.92,False
0,550.0,1.0,4.29,7.15,4.25,10.0,38.54,True
1,1720.35,1.805128182,5.05,7.54,6.27,5.31,28.29,False
1,579.17,1.846266772,35.56,8.35,7.6,10.0,39.41,False
0,1312.86,3.150699464,53.96,3.56,3.61,8.76,0.97,False
0,965.05,1.699108019,52.21,8.95,5.06,6.21,12.42,False
1,938.82,1.151678579,25.48,5.71,2.66,5.45,7.16,True
1,1564.31,5.021752151,26.46,7.71,7.3,7.67,21.05,False
0,1524.55,1.174475552,74.57,5.15,6.16,4.95,23.95,True
0,1122.76,1.0,51.18,5.21,0.13,4.96,47.07,True
1,600.38,1.0,28.65,7.23,3.11,5.67,1.19,True
0,550.0,1.239618629,50.5,2.92,4.01,2.15,24.91,False
0,816.9,1.0,19.75,4.09,3.99,1.24,27.21,False
0,652.13,2.108468172,34.3,7.96,6.4,5.18,20.91,False
1,1274.02,2.293897532,22.13,9.47,6.97,9.51,19.8,False
0,852.32,1.835820184,21.4,8.03,7.98,9.24,34.43,False
0,1261.43,3.474079651,52.91,7.24,5.48,4.6,9.32,True
1,902.27,2.809532205,83.45,8.73,4.81,7.74,20.64,False
1,550.0,1.444868191,34.49,4.48,3.9,1.95,16.18,True
0,821.78,1.0,35.37,4.2,4.34,5.22,0.76,True
1,1350.5,4.290597408,22.13,10.0,8.59,10.0,25.07,True
0,1625.02,1.0,44.81,5.56,1.16,8.09,5.86,False
0,1008.98,2.205272443,42.45,7.73,3.42,6.64,14.07,False
1,634.61,1.558218369,44.41,7.07,4.49,7.22,24.48,True
1,675.22,3.688655116,5.55,7.34,4.65,4.79,15.29,False
1,831.6,3.770260253,58.13,4.5,4.92,3.41,8.93,True
1,1760.27,3.635891375,30.05,7.01,1.53,9.53,22.93,True
1,877.48,1.537088216,41.36,7.52,4.93,6.28,24.03,False
0,1929.26,1.0,11.12,8.75,5.8,5.28,10.01,False
1,1864.1,1.0,8.11,9.46,4.58,8.94,17.27,True
1,1384.88,1.0,17.87,7.3,8.35,6.41,12.6,False
1,1390.12,3.322871077,24.52,9.16,5.89,10.0,3.17,False
0,795.24,1.167822382,27.48,9.98,4.1,4.28,11.16,False
1,1490.23,2.178167054,49.56,8.78,6.07,9.49,15.31,False
0,598.21,1.0,49.93,7.05,6.71,3.04,8.89,True
1,1015.9,2.685340734,70.59,6.97,7.47,10.0,10.22,False
0,1151.07,1.70946631,41.12,8.01,6.21,10.0,8.42,False
0,919.69,1.464331369,6.51,8.62,5.41,3.6,31.65,False
0,550.0,1.0,91.47,5.48,2.22,9.03,33.59,False
0,1226.69,1.727044024,39.68,7.54,2.2,6.14,3.07,True
0,1034.82,2.138077722,21.05,9.29,6.72,3.05,42.63,False
1,1058.03,1.890419673,37.01,8.66,6.41,2.6,28.76,False
1,560.07,1.083233099,25.01,7.11,2.94,6.91,19.48,False
0,675.65,1.0,54.64,7.5,1.91,2.87,18.42,True
1,1361.81,2.647526914,47.28,8.0,6.16,4.48,17.22,True
0,856.95,1.949941737,25.33,9.07,8.27,8.22,29.51,False
0,1339.82,3.151348521,38.12,7.2,4.5,5.58,17.28,False
0,695.79,3.19872624,47.32,6.06,4.29,4.41,7.97,False
1,1309.07,2.416468498,50.91,5.25,1.71,3.39,11.01,False
1,550.0,1.814805846,14.85,9.38,7.64,10.0,19.44,False
1,1689.64,3.5324845,14.38,8.21,6.98,7.91,33.86,False
0,1051.87,2.010965531,40.07,8.98,6.66,10.0,7.91,True
1,1719.91,1.0,35.11,6.12,5.58,4.78,10.26,False
0,940.49,1.38572167,32.99,5.57,4.35,7.28,14.69,True
1,1205.36,1.080523538,15.3,10.0,6.84,8.83,2.1,False
0,550.0,2.335347984,46.95,5.73,4.65,3.71,16.99,False
0,764.69,2.702025134,45.4,6.3,4.25,2.7,23.63,True
1,1808.55,2.611942743,25.62,6.61,2.67,8.47,18.78,False
0,550.67,2.442586928,40.36,5.65,4.12,1.13,4.53,False
0,550.0,1.0,49.39,4.48,4.71,0.29,31.51,True
0,550.0,1.0,26.94,7.16,5.38,2.88,16.32,True
1,1594.84,3.453196124,51.53,7.63,4.72,8.64,1.15,False
0,1941.44,1.605345786,39.35,6.62,2.76,7.37,6.73,True
0,855.93,3.413394624,34.96,5.15,4.21,3.47,41.26,True
1,1567.18,1.256754286,7.67,5.3,5.95,8.39,22.53,True
1,1477.56,4.341648566,25.58,7.5,5.61,3.8,23.52,False
1,1464.33,3.44636295,46.01,10.0,5.53,3.68,9.89,False
1,694.46,1.797675577,48.21,6.02,5.99,5.91,47.46,True
1,1126.88,1.691232305,13.18,6.82,5.79,2.77,41.22,False
0,550.0,1.0,12.48,8.26,3.19,7.43,1.56,False
1,1123.12,2.807912486,22.51,7.77,6.03,8.36,16.84,False
0,550.0,1.50379603,29.87,8.74,5.38,5.71,34.19,False
0,550.0,1.674216418,50.9,6.13,4.62,8.33,27.76,False
1,550.0,2.62889831,20.39,7.79,6.19,6.42,2.43,False
1,1313.81,1.378630849,47.02,5.35,4.63,6.3,25.64,False
1,550.0,1.0,14.51,10.0,5.13,7.03,27.23,True
1,1477.74,1.0,52.85,8.19,5.8,3.08,2.29,True
1,1564.04,3.69789852,33.79,5.51,7.4,6.72,17.94,False
0,550.0,1.147176694,6.05,4.41,2.59,3.92,46.29,True
0,550.0,1.493029111,30.11,6.2,6.52,2.05,15.11,False
0,843.94,2.89297938,0.18,8.71,3.06,6.81,14.57,False
