EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
5989,31,4,Yes,$29.33 ,40,Salary,62392.0,7,Manufacturing,Male,Single,1.0,7.0,Direct Deposit,Yes
5990,59,14,Yes,$61.03 ,40,Salary,126942.4,74,Sales,Male,Married,3.0,23.0,Mail Check,Yes
5991,39,8,Yes,$40.79 ,40,Salary,84843.2,8,Research,Male,Married,1.0,20.0,Mail Check,Yes
5992,38,2,No,$30.42 ,40,Salary,63273.6,35,Research,Male,Married,5.0,8.0,Mail Check,Yes
5994,45,17,Yes,$34.43 ,40,Salary,71614.4,89,Human Resources,Male,Single,1.0,5.0,Mail Check,Yes
5995,50,16,No,$65.60 ,40,Salary,136448.0,11,Marketing,Female,Divorced,7.0,7.0,Mail Check,Yes
5996,39,3,No,$31.84 ,40,Salary,66227.2,21,Research,Male,Single,6.0,10.0,Mail Check,Yes
5999,32,5,No,$29.53 ,40,Salary,61422.4,61,Research,Female,Single,1.0,25.0,Mail Check,Yes
6000,46,19,Yes,$40.31 ,40,Salary,83844.8,4,Information Technology,Female,Single,2.0,15.0,Mail Check,Yes
6003,43,11,No,$75.83 ,40,Salary,157726.4,78,Information Technology,Prefer Not to Answer,Married,3.0,6.0,Mail Check,Yes
6005,61,16,Yes,$31.99 ,40,Salary,66539.2,35,Marketing,Female,Married,1.0,23.0,Mail Check,Yes
6007,32,6,No,$25.33 ,40,Salary,52395.2,34,Information Technology,Female,Single,1.0,10.0,Mail Check,Yes
6008,41,10,Yes,$79.58 ,40,Salary,165526.4,13,Sales,Female,Married,9.0,5.0,Mail Check,Yes
6009,45,20,No,$78.92 ,40,Salary,164153.6,78,Sales,Female,Married,4.0,22.0,Mail Check,Yes
6011,53,6,Yes,$85.83 ,40,Salary,178526.4,74,Marketing,Female,Divorced,8.0,21.0,Mail Check,Yes
6013,36,2,No,$82.82 ,40,Salary,172265.6,97,Sales,Female,Divorced,6.0,25.0,Mail Check,Yes
6014,57,10,Yes,$55.17 ,40,Salary,114753.6,10,Research,Female,Divorced,6.0,19.0,Mail Check,Yes
6018,56,5,No,$97.96 ,40,Salary,203756.8,67,Research,Female,Divorced,1.0,20.0,Mail Check,Yes
6019,53,6,No,$58.66 ,40,Salary,122012.8,10,Manufacturing,Male,Divorced,4.0,20.0,Mail Check,Yes
6022,36,8,No,$79.93 ,40,Salary,166254.4,57,Research,Female,Divorced,5.0,11.0,Mail Check,Yes
6023,35,5,Yes,$29.35 ,40,Salary,61048.0,44,Human Resources,Male,Divorced,3.0,15.0,Mail Check,Yes
6024,47,5,No,$34.63 ,40,Salary,72030.4,1,Manufacturing,Male,Married,4.0,23.0,Direct Deposit,Yes
6025,33,10,Yes,$29.10 ,40,Salary,56651.2,1,Sales,Male,Single,4.0,6.0,Mail Check,Yes
6031,49,20,No,$39.45 ,40,Salary,82056.0,10,Research,Female,Married,6.0,7.0,Mail Check,Yes
6032,31,7,No,$25.00 ,40,Salary,52000.0,91,Marketing,Female,Single,3.0,6.0,Mail Check,Yes
6033,57,13,Yes,$67.98 ,40,Salary,141398.4,16,Manufacturing,Male,Married,7.0,20.0,Mail Check,Yes
6035,29,3,No,$24.42 ,40,Salary,50793.6,4,Healthcare,Female,Married,2.0,7.0,Mail Check,Yes
6037,57,8,No,$31.31 ,40,Salary,65124.8,46,Laboratory,Male,Married,1.0,5.0,Direct Deposit,Yes
6038,22,1,Yes,$20.05 ,40,Salary,41704.0,78,Marketing,Female,Married,3.0,15.0,Mail Check,Yes
6042,45,13,Yes,$75.16 ,40,Salary,156332.8,25,Healthcare,Female,Married,8.0,24.0,Direct Deposit,Yes
6044,47,9,Yes,$35.12 ,40,Salary,73049.6,78,Information Technology,Male,Single,9.0,19.0,Mail Check,Yes
6045,34,2,Yes,$23.41 ,40,Salary,48692.8,33,Sales,Male,Single,6.0,18.0,Mail Check,Yes
6052,37,1,No,$88.52 ,40,Salary,284121.6,51,Sales,Female,Married,3.0,16.0,Mail Check,Yes
6053,51,20,No,$91.13 ,40,Salary,289550.4,67,Laboratory,Female,Divorced,2.0,14.0,Mail Check,Yes
6054,48,13,Yes,$40.26 ,40,Salary,83740.8,11,Research,Female,Divorced,7.0,18.0,Direct Deposit,Yes
6055,52,13,No,$36.17 ,40,Salary,75233.6,36,Research,Male,Divorced,3.0,19.0,Mail Check,Yes
6056,39,4,No,$29.45 ,40,Salary,61256.0,16,Sales,Female,Married,7.0,17.0,Mail Check,Yes
6057,38,4,No,$43.44 ,40,Salary,90355.2,49,Manufacturing,Female,Single,2.0,10.0,Mail Check,Yes
6058,39,6,No,$29.43 ,40,Salary,61214.4,49,Research,Female,Divorced,2.0,22.0,Direct Deposit,Yes
6059,59,15,Yes,$43.03 ,40,Salary,89502.4,38,Human Resources,Male,Divorced,3.0,11.0,Mail Check,Yes
6063,41,9,Yes,$90.61 ,40,Salary,288468.8,86,Sales,Female,Married,6.0,19.0,Mail Check,Yes
6064,31,9,No,$26.97 ,40,Salary,56097.6,91,Research,Male,Married,1.0,19.0,Mail Check,Yes
6065,50,5,No,$43.07 ,40,Salary,89585.6,96,Laboratory,Female,Single,2.0,16.0,Direct Deposit,Yes
6070,59,11,No,$96.86 ,40,Salary,201468.8,91,Research,Female,Divorced,6.0,23.0,Mail Check,Yes
6071,60,14,Yes,$32.09 ,40,Salary,11452.8,79,Marketing,Male,Single,7.0,6.0,Direct Deposit,Yes
6072,54,9,Yes,$75.70 ,40,Salary,157456.0,95,Manufacturing,Male,Married,8.0,16.0,Mail Check,Yes
6073,39,10,Yes,$49.48 ,40,Salary,102928.4,67,Sales,Male,Married,2.0,13.0,Mail Check,Yes
6074,45,12,No,$41.94 ,40,Salary,87235.2,44,Sales,Male,Single,1.0,7.0,Mail Check,Yes
6076,22,1,Yes,$21.13 ,40,Salary,2950.4,86,Research,Male,Single,3.0,14.0,Mail Check,Yes
6078,35,9,No,$29.86 ,40,Salary,62108.8,52,Laboratory,Female,Married,2.0,19.0,Mail Check,Yes
6080,48,14,No,$31.30 ,40,Salary,65104.0,63,Research,Male,Married,6.0,6.0,Mail Check,Yes
6081,60,11,Yes,$42.55 ,40,Salary,88504.0,6,Information Technology,Female,Married,8.0,25.0,Mail Check,Yes
6082,51,7,No,$80.51 ,40,Salary,167460.8,34,Human Resources,Female,Divorced,4.0,22.0,Direct Deposit,Yes
6083,36,4,Yes,$83.38 ,40,Salary,173430.4,5,Information Technology,Male,Divorced,6.0,23.0,Direct Deposit,Yes
6085,32,2,Yes,$25.16 ,40,Salary,52332.8,30,Information Technology,Female,Married,3.0,19.0,Mail Check,Yes
6086,21,1,Yes,$22.60 ,40,Salary,47008.0,4,Information Technology,Male,Married,1.0,11.0,Mail Check,Yes
6087,39,10,No,$80.22 ,40,Salary,166857.6,75,Laboratory,Female,Divorced,1.0,7.0,Mail Check,Yes
6088,44,11,Yes,$77.13 ,40,Salary,160430.4,3,Research,Female,Divorced,2.0,8.0,Mail Check,Yes
6089,43,14,Yes,$40.54 ,40,Salary,84323.2,85,Healthcare,Male,Single,3.0,21.0,Mail Check,Yes
6093,44,6,Yes,$78.37 ,40,Salary,163009.6,13,Laboratory,Male,Divorced,9.0,9.0,Mail Check,Yes
6094,46,12,No,$77.36 ,40,Salary,160908.8,97,Healthcare,Male,Divorced,4.0,5.0,Mail Check,Yes
6096,37,9,No,$29.03 ,40,Salary,60382.4,67,Healthcare,Female,Single,1.0,15.0,Mail Check,Yes
6103,45,8,Yes,$39.85 ,40,Salary,82888.0,15,Research,Female,Married,3.0,19.0,Mail Check,Yes
6105,43,7,No,$68.88 ,40,Salary,143270.4,45,Laboratory,Male,Divorced,3.0,13.0,Mail Check,Yes
6114,35,6,Yes,$28.78 ,40,Salary,59862.4,69,Human Resources,Male,Single,1.0,5.0,Mail Check,Yes
6116,43,13,No,$42.17 ,40,Salary,87713.6,65,Research,Male,Single,4.0,22.0,Mail Check,Yes
6117,38,10,No,$27.14 ,40,Salary,56451.2,8,Research,Male,Single,6.0,14.0,Mail Check,Yes
6119,34,6,No,$23.45 ,40,Salary,48776.0,73,Human Resources,Male,Single,4.0,22.0,Direct Deposit,Yes
6123,61,18,Yes,$32.41 ,40,Salary,67412.8,53,Human Resources,Female,Divorced,6.0,6.0,Mail Check,Yes
6124,39,6,No,$30.40 ,40,Salary,63232.0,49,Laboratory,Female,Single,7.0,15.0,Direct Deposit,Yes
6125,30,3,No,$26.47 ,40,Salary,55057.6,7,Human Resources,Male,Single,1.0,12.0,Mail Check,Yes
6130,57,14,No,$72.62 ,40,Salary,151049.6,77,Sales,Female,Divorced,2.0,15.0,Mail Check,Yes
6133,55,12,Yes,$85.12 ,40,Salary,177049.6,30,Human Resources,Female,Married,4.0,7.0,Direct Deposit,Yes
6135,37,3,Yes,$44.39 ,40,Salary,92331.2,2,Manufacturing,Female,Divorced,5.0,20.0,Direct Deposit,Yes
6139,57,14,Yes,$65.10 ,40,Salary,135408.0,88,Sales,Female,Divorced,5.0,25.0,Mail Check,Yes
6144,54,9,No,$97.71 ,40,Salary,203236.8,10,Information Technology,Male,Married,8.0,20.0,Direct Deposit,Yes
6146,36,10,No,$82.28 ,40,Salary,171142.4,78,Sales,Female,Divorced,2.0,18.0,Direct Deposit,Yes
6147,46,8,Yes,$88.29 ,40,Salary,283643.2,53,Sales,Prefer Not to Answer,Married,2.0,22.0,Mail Check,Yes
6148,35,2,Yes,$26.73 ,40,Salary,55598.4,5,Sales,Male,Single,5.0,13.0,Mail Check,Yes
6150,51,5,No,$95.13 ,40,Salary,337870.4,86,Research,Male,Divorced,5.0,22.0,Mail Check,Yes
6151,51,18,No,$44.70 ,40,Salary,92976.0,3,Information Technology,Female,Divorced,1.0,11.0,Mail Check,Yes
6153,47,7,No,$55.78 ,40,Salary,116022.4,75,Marketing,Female,Divorced,8.0,21.0,Mail Check,Yes
6154,58,13,No,$60.63 ,40,Salary,126110.4,28,Human Resources,Male,Married,5.0,24.0,Mail Check,Yes
6156,31,3,Yes,$27.96 ,40,Salary,58156.8,15,Information Technology,Female,Single,3.0,19.0,Mail Check,Yes
6158,33,7,No,$24.20 ,40,Salary,50336.0,42,Healthcare,Male,Married,4.0,20.0,Mail Check,Yes
6159,35,4,No,$26.28 ,40,Salary,54454.4,35,Research,Male,Single,2.0,12.0,Direct Deposit,Yes
6163,37,3,No,$27.64 ,40,Salary,57491.2,54,Sales,Female,Married,6.0,20.0,Mail Check,Yes
6164,55,14,Yes,$35.06 ,40,Salary,72924.8,87,Research,Male,Divorced,8.0,13.0,Direct Deposit,Yes
6165,45,10,Yes,$33.97 ,40,Salary,70657.6,7,Healthcare,Male,Married,6.0,6.0,Direct Deposit,Yes
6166,34,6,No,$22.86 ,40,Salary,47548.8,0,Sales,Female,Divorced,1.0,23.0,Mail Check,Yes
6170,38,5,No,$44.71 ,40,Salary,92996.8,86,Sales,Male,Married,2.0,22.0,Direct Deposit,Yes
6173,42,5,No,$73.47 ,40,Salary,152817.6,75,Human Resources,Female,Married,7.0,15.0,Direct Deposit,Yes
6174,57,10,Yes,$39.48 ,40,Salary,82128.4,11,Research,Male,Single,2.0,16.0,Mail Check,Yes
6176,37,9,Yes,$28.22 ,40,Salary,58697.6,16,Information Technology,Male,Single,4.0,8.0,Mail Check,Yes
6177,41,10,No,$53.92 ,40,Salary,112153.6,69,Research,Male,Married,8.0,17.0,Mail Check,Yes
6178,27,5,No,$22.02 ,40,Salary,45801.6,17,Healthcare,Female,Single,1.0,19.0,Direct Deposit,Yes
6179,51,19,Yes,$59.32 ,40,Salary,123385.6,39,Marketing,Female,Married,3.0,5.0,Mail Check,Yes
6180,34,3,Yes,$27.51 ,40,Salary,57220.8,33,Research,Male,Single,2.0,13.0,Mail Check,Yes
6181,29,2,Yes,$23.61 ,40,Salary,49108.8,85,Research,Male,Single,3.0,22.0,Mail Check,Yes
6182,42,6,No,$88.28 ,40,Salary,283622.4,55,Healthcare,Male,Divorced,2.0,6.0,Direct Deposit,Yes
6183,47,16,No,$89.37 ,40,Salary,285889.6,80,Healthcare,Male,Divorced,3.0,12.0,Mail Check,Yes
6187,43,13,No,$89.03 ,40,Salary,285282.4,75,Research,Female,Married,1.0,22.0,Mail Check,Yes
6188,27,2,No,$22.57 ,40,Salary,46945.6,97,Research,Male,Divorced,3.0,24.0,Mail Check,Yes
6191,61,12,No,$73.76 ,40,Salary,153420.8,32,Manufacturing,Female,Divorced,8.0,9.0,Mail Check,Yes
6192,24,1,Yes,$22.47 ,40,Salary,46737.6,55,Human Resources,Male,Married,1.0,23.0,Mail Check,Yes
6194,40,10,Yes,$26.33 ,40,Salary,54766.4,86,Human Resources,Female,Divorced,9.0,7.0,Direct Deposit,Yes
6195,42,7,No,$68.27 ,40,Salary,142001.6,2,Human Resources,Female,Married,7.0,5.0,Mail Check,Yes
6198,31,5,Yes,$29.57 ,40,Salary,15494.4,22,Marketing,Female,Divorced,2.0,13.0,Direct Deposit,Yes
6199,52,15,No,$36.17 ,40,Salary,75233.6,14,Human Resources,Female,Married,8.0,21.0,Mail Check,Yes
6200,44,16,Yes,$75.58 ,40,Salary,157206.4,26,Laboratory,Female,Married,8.0,7.0,Mail Check,Yes
6201,49,15,No,$55.11 ,40,Salary,114628.8,38,Manufacturing,Male,Married,6.0,17.0,Mail Check,Yes
6204,36,7,Yes,$26.54 ,40,Salary,55203.2,15,Research,Female,Single,6.0,25.0,Mail Check,Yes
6205,40,10,No,$31.13 ,40,Salary,64750.4,2,Laboratory,Female,Divorced,7.0,16.0,Mail Check,Yes
6207,35,10,No,$31.17 ,40,Salary,64833.6,9,Manufacturing,Male,Single,3.0,12.0,Mail Check,Yes
6212,39,9,No,$68.31 ,40,Salary,142084.8,13,Laboratory,Male,Married,9.0,11.0,Mail Check,Yes
6213,36,9,No,$42.81 ,40,Salary,89044.8,0,Healthcare,Female,Married,3.0,6.0,Mail Check,Yes
6214,38,10,No,$31.28 ,40,Salary,65062.4,88,Research,Male,Married,1.0,9.0,Mail Check,Yes
6215,30,6,No,$24.75 ,40,Salary,51480.0,43,Laboratory,Female,Single,3.0,21.0,Direct Deposit,Yes
6217,55,16,No,$34.78 ,40,Salary,72342.4,44,Laboratory,Male,Single,7.0,12.0,Mail Check,Yes
6218,42,8,Yes,$89.41 ,40,Salary,285972.8,92,Sales,Female,Married,6.0,24.0,Direct Deposit,Yes
6219,46,9,No,$73.89 ,40,Salary,153691.2,65,Information Technology,Male,Married,1.0,16.0,Mail Check,Yes
6221,30,3,Yes,$23.17 ,40,Salary,48333.6,6,Information Technology,Male,Single,1.0,5.0,Mail Check,Yes
6224,47,10,Yes,$87.25 ,40,Salary,281480.0,0,Information Technology,Female,Divorced,3.0,11.0,Mail Check,Yes
6229,36,9,Yes,$71.83 ,40,Salary,149406.4,28,Research,Female,Married,6.0,19.0,Mail Check,Yes
6230,48,18,No,$36.25 ,40,Salary,75400.0,8,Healthcare,Male,Married,2.0,8.0,Mail Check,Yes
6231,54,14,No,$69.11 ,40,Salary,143748.8,7,Marketing,Female,Divorced,6.0,16.0,Mail Check,Yes
6232,52,10,No,$73.77 ,40,Salary,153441.6,80,Healthcare,Female,Divorced,7.0,11.0,Direct Deposit,Yes
6234,54,13,No,$51.35 ,40,Salary,106808.0,24,Research,Male,Married,9.0,20.0,Mail Check,Yes
6236,33,2,Yes,$29.04 ,40,Salary,60403.2,28,Sales,Female,Single,2.0,20.0,Mail Check,Yes
6240,30,1,Yes,$24.30 ,40,Salary,50544.0,15,Human Resources,Female,Divorced,3.0,8.0,Mail Check,Yes
6241,44,16,No,$61.78 ,40,Salary,128502.4,50,Healthcare,Male,Married,2.0,25.0,Direct Deposit,Yes
6244,61,14,Yes,$94.94 ,40,Salary,337475.2,11,Research,Prefer Not to Answer,Divorced,6.0,11.0,Mail Check,Yes
6246,58,10,No,$31.44 ,40,Salary,65395.2,27,Sales,Female,Divorced,9.0,8.0,Mail Check,Yes
6247,59,11,Yes,$58.35 ,40,Salary,121368.0,55,Research,Male,Married,6.0,25.0,Mail Check,Yes
6248,52,14,No,$82.87 ,40,Salary,172369.6,9,Manufacturing,Female,Married,5.0,25.0,Mail Check,Yes
6249,37,5,Yes,$28.36 ,40,Salary,58988.8,98,Human Resources,Female,Married,1.0,9.0,Mail Check,Yes
6251,30,1,Yes,$27.93 ,40,Salary,58094.4,73,Research,Male,Married,3.0,15.0,Direct Deposit,Yes
6253,35,2,Yes,$25.78 ,40,Salary,53622.4,15,Research,Female,Married,6.0,11.0,Mail Check,Yes
6254,59,11,Yes,$32.77 ,40,Salary,68161.6,90,Manufacturing,Female,Divorced,7.0,5.0,Mail Check,Yes
6257,30,6,No,$30.68 ,40,Salary,63814.4,62,Research,Female,Married,3.0,12.0,Mail Check,Yes
6258,48,19,No,$52.52 ,40,Salary,109241.6,4,Marketing,Female,Divorced,3.0,9.0,Mail Check,Yes
6259,22,1,Yes,$20.28 ,40,Salary,42282.4,10,Human Resources,Male,Married,2.0,6.0,Direct Deposit,Yes
6260,49,14,No,$43.37 ,40,Salary,90209.6,30,Information Technology,Male,Divorced,9.0,15.0,Direct Deposit,Yes
6261,40,1,No,$33.63 ,40,Salary,69950.4,14,Laboratory,Male,Married,5.0,22.0,Mail Check,Yes
6263,46,18,Yes,$72.01 ,40,Salary,149780.8,99,Laboratory,Female,Divorced,8.0,25.0,Mail Check,Yes
6264,36,10,Yes,$33.54 ,40,Salary,69763.2,32,Marketing,Male,Married,6.0,13.0,Direct Deposit,Yes
6267,30,4,No,$28.63 ,40,Salary,38750.4,4,Research,Female,Divorced,3.0,5.0,Direct Deposit,Yes
6270,33,8,Yes,$25.82 ,40,Salary,53705.6,65,Information Technology,Male,Single,1.0,18.0,Mail Check,Yes
6272,53,9,No,$72.07 ,40,Salary,149905.6,55,Sales,Male,Divorced,4.0,25.0,Mail Check,Yes
6273,36,8,Yes,$25.95 ,40,Salary,53976.0,77,Research,Male,Married,2.0,16.0,Mail Check,Yes
6274,42,6,Yes,$63.65 ,40,Salary,132392.0,33,Human Resources,Male,Married,7.0,17.0,Mail Check,Yes
6275,27,2,No,$22.47 ,40,Salary,46737.6,98,Human Resources,Female,Married,2.0,25.0,Mail Check,Yes
6283,34,3,No,$27.65 ,40,Salary,57512.0,34,Human Resources,Male,Divorced,3.0,16.0,Direct Deposit,Yes
6287,22,1,No,$21.67 ,40,Salary,45073.6,25,Manufacturing,Male,Single,1.0,13.0,Mail Check,Yes
6291,50,11,No,$34.84 ,40,Salary,72467.2,72,Research,Female,Single,7.0,22.0,Mail Check,Yes
6293,42,1,Yes,$80.34 ,40,Salary,167107.2,4,Information Technology,Female,Divorced,9.0,15.0,Direct Deposit,Yes
6295,31,3,No,$27.54 ,40,Salary,57283.2,50,Marketing,Female,Single,2.0,16.0,Direct Deposit,Yes
6296,46,9,Yes,$71.12 ,40,Salary,147929.6,74,Marketing,Male,Divorced,2.0,21.0,Mail Check,Yes
6297,38,4,Yes,$67.33 ,40,Salary,139755.2,25,Healthcare,Female,Married,6.0,17.0,Direct Deposit,Yes
6298,39,6,No,$30.07 ,40,Salary,62545.6,87,Manufacturing,Male,Divorced,3.0,17.0,Mail Check,Yes
6302,59,15,Yes,$53.84 ,40,Salary,113387.2,3,Research,Female,Divorced,5.0,12.0,Mail Check,Yes
6303,51,10,No,$52.80 ,40,Salary,109824.0,94,Research,Female,Married,3.0,6.0,Mail Check,Yes
6305,36,5,Yes,$75.83 ,40,Salary,157726.4,40,Information Technology,Female,Married,6.0,19.0,Direct Deposit,Yes
6306,32,6,No,$28.91 ,40,Salary,60132.8,82,Laboratory,Male,Married,3.0,17.0,Direct Deposit,Yes
6308,39,8,Yes,$46.33 ,40,Salary,96366.4,37,Sales,Female,Divorced,7.0,19.0,Mail Check,Yes
6312,40,6,Yes,$53.48 ,40,Salary,111238.4,4,Sales,Female,Married,1.0,8.0,Direct Deposit,Yes
6316,60,14,Yes,$33.28 ,40,Salary,40102.4,6,Marketing,Male,Single,4.0,11.0,Mail Check,Yes
6319,40,5,Yes,$65.81 ,40,Salary,136884.8,37,Research,Female,Married,9.0,10.0,Direct Deposit,Yes
6321,49,14,Yes,$33.76 ,40,Salary,41100.8,25,Manufacturing,Female,Single,7.0,20.0,Mail Check,Yes
6322,40,10,Yes,$28.75 ,40,Salary,59800.0,76,Research,Male,Married,2.0,23.0,Mail Check,Yes
6323,58,17,Yes,$54.80 ,40,Salary,113984.0,81,Healthcare,Male,Married,7.0,16.0,Direct Deposit,Yes
6325,57,5,No,$66.43 ,40,Salary,138174.4,99,Sales,Female,Married,5.0,24.0,Mail Check,Yes
6327,38,9,No,$30.22 ,40,Salary,62857.6,48,Laboratory,Male,Married,5.0,18.0,Mail Check,Yes
6329,43,14,No,$72.33 ,40,Salary,150446.4,8,Information Technology,Female,Divorced,9.0,21.0,Mail Check,Yes
6330,45,10,No,$38.16 ,40,Salary,79372.8,12,Manufacturing,Male,Single,7.0,14.0,Mail Check,Yes
6334,43,17,Yes,$65.89 ,40,Salary,137051.2,86,Information Technology,Male,Divorced,7.0,13.0,Mail Check,Yes
6338,46,10,Yes,$56.17 ,40,Salary,116833.6,31,Laboratory,Male,Divorced,5.0,18.0,Mail Check,Yes
6339,31,7,No,$22.88 ,40,Salary,47590.4,96,Research,Female,Married,3.0,16.0,Mail Check,Yes
6340,38,5,Yes,$26.72 ,40,Salary,55577.6,57,Laboratory,Female,Married,1.0,19.0,Mail Check,Yes
6342,50,18,No,$85.72 ,40,Salary,178297.6,67,Research,Female,Married,6.0,7.0,Mail Check,Yes
6343,39,8,No,$26.26 ,40,Salary,54620.8,1,Human Resources,Female,Single,9.0,23.0,Mail Check,Yes
6344,52,19,No,$32.70 ,40,Salary,68016.0,2,Sales,Female,Single,8.0,14.0,Direct Deposit,Yes
6345,37,8,Yes,$28.71 ,40,Salary,59716.8,12,Sales,Male,Divorced,3.0,11.0,Direct Deposit,Yes
6347,38,4,No,$39.26 ,40,Salary,81660.8,71,Manufacturing,Male,Divorced,3.0,24.0,Mail Check,Yes
6350,37,1,No,$51.16 ,40,Salary,106412.8,67,Research,Male,Divorced,6.0,5.0,Mail Check,Yes
6351,38,7,Yes,$69.94 ,40,Salary,145475.2,49,Laboratory,Male,Married,5.0,5.0,Direct Deposit,Yes
6352,34,3,Yes,$27.33 ,40,Salary,56846.4,39,Research,Male,Divorced,1.0,13.0,Mail Check,Yes
6354,48,16,No,$31.95 ,40,Salary,66456.0,61,Laboratory,Female,Married,4.0,21.0,Mail Check,Yes
6358,50,10,Yes,$88.33 ,40,Salary,283435.2,24,Healthcare,Female,Divorced,4.0,18.0,Direct Deposit,Yes
6361,53,17,Yes,$92.29 ,40,Salary,333363.2,45,Research,Female,Married,4.0,25.0,Mail Check,Yes
6362,56,10,No,$34.10 ,40,Salary,70928.0,8,Sales,Female,Married,2.0,9.0,Mail Check,Yes
6364,31,5,Yes,$23.28 ,40,Salary,48422.4,15,Research,Male,Divorced,1.0,5.0,Direct Deposit,Yes
6367,61,13,Yes,$82.64 ,40,Salary,172891.2,99,Manufacturing,Female,Married,3.0,12.0,Mail Check,Yes
6369,40,3,Yes,$70.84 ,40,Salary,147347.2,13,Sales,Female,Divorced,7.0,11.0,Mail Check,Yes
6370,22,1,Yes,$17.74 ,40,Salary,36899.2,99,Information Technology,Female,Single,3.0,20.0,Mail Check,Yes
6371,27,3,No,$22.42 ,40,Salary,46633.6,45,Manufacturing,Male,Single,3.0,12.0,Mail Check,Yes
6374,38,7,No,$25.78 ,40,Salary,53622.4,11,Information Technology,Male,Divorced,2.0,18.0,Mail Check,Yes
6376,41,2,Yes,$83.15 ,40,Salary,172952.0,76,Sales,Male,Married,9.0,11.0,Direct Deposit,Yes
6379,49,14,Yes,$77.15 ,40,Salary,160472.0,92,Human Resources,Female,Divorced,9.0,23.0,Mail Check,Yes
6380,38,7,No,$83.27 ,40,Salary,173201.6,72,Healthcare,Female,Divorced,1.0,8.0,Mail Check,Yes
6381,36,1,No,$84.54 ,40,Salary,175843.2,5,Information Technology,Female,Divorced,4.0,21.0,Mail Check,Yes
6382,35,7,No,$28.61 ,40,Salary,59508.8,6,Sales,Male,Single,1.0,6.0,Mail Check,Yes
6383,30,5,No,$23.31 ,40,Salary,48484.8,27,Sales,Female,Single,2.0,14.0,Mail Check,Yes
6384,46,14,No,$44.09 ,40,Salary,91707.2,3,Laboratory,Male,Married,2.0,21.0,Mail Check,Yes
6388,37,3,No,$86.00 ,40,Salary,178880.0,46,Healthcare,Male,Married,3.0,18.0,Mail Check,Yes
6390,40,1,Yes,$32.88 ,40,Salary,68390.4,88,Healthcare,Male,Married,6.0,6.0,Mail Check,Yes
6393,34,6,No,$28.63 ,40,Salary,38750.4,77,Research,Female,Divorced,6.0,9.0,Mail Check,Yes
6395,34,3,No,$28.36 ,40,Salary,58988.8,2,Laboratory,Female,Divorced,2.0,14.0,Mail Check,Yes
6396,51,18,Yes,$60.43 ,40,Salary,125694.4,84,Research,Female,Married,3.0,15.0,Mail Check,Yes
6398,53,17,No,$97.74 ,40,Salary,203299.2,82,Laboratory,Male,Single,2.0,12.0,Mail Check,No
6399,57,5,No,$38.25 ,40,Salary,79560.0,70,Manufacturing,Female,Married,9.0,21.0,Mail Check,Yes
6400,51,16,Yes,$58.90 ,40,Salary,122512.0,49,Human Resources,Female,Married,7.0,22.0,Mail Check,Yes
6404,44,19,No,$76.28 ,40,Salary,158662.4,82,Marketing,Female,Married,7.0,19.0,Mail Check,Yes
6405,35,4,Yes,$23.89 ,40,Salary,49691.2,1,Human Resources,Male,Divorced,3.0,13.0,Direct Deposit,Yes
6406,56,6,Yes,$63.65 ,40,Salary,132392.0,41,Human Resources,Male,Married,4.0,9.0,Mail Check,Yes
6407,47,18,No,$77.94 ,40,Salary,162115.2,31,Human Resources,Female,Married,4.0,16.0,Mail Check,Yes
6408,32,6,Yes,$28.72 ,40,Salary,59737.6,57,Laboratory,Female,Single,2.0,5.0,Mail Check,Yes
6409,61,10,Yes,$32.61 ,40,Salary,67828.8,2,Research,Male,Single,4.0,18.0,Mail Check,Yes
6410,22,1,Yes,$17.74 ,40,Salary,36899.2,35,Research,Male,Single,1.0,10.0,Mail Check,Yes
6413,61,15,Yes,$71.52 ,40,Salary,148761.6,79,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes
6414,36,8,Yes,$89.41 ,40,Salary,285972.8,93,Human Resources,Female,Divorced,1.0,25.0,Direct Deposit,Yes
6415,34,8,No,$24.46 ,40,Salary,50876.8,23,Sales,Female,Divorced,6.0,8.0,Mail Check,Yes
6416,49,13,No,$36.53 ,40,Salary,75982.4,31,Healthcare,Female,Divorced,5.0,7.0,Mail Check,Yes
6417,60,14,Yes,$37.50 ,40,Salary,78000.0,53,Research,Female,Divorced,9.0,18.0,Mail Check,Yes
6418,24,1,Yes,$20.34 ,40,Salary,42307.2,31,Manufacturing,Female,Single,1.0,11.0,Mail Check,Yes
6420,47,5,No,$81.36 ,40,Salary,169228.8,88,Research,Male,Divorced,8.0,24.0,Mail Check,Yes
6422,58,6,No,$60.12 ,40,Salary,125049.6,6,Sales,Female,Divorced,3.0,13.0,Mail Check,Yes
6423,46,10,No,$40.35 ,40,Salary,83928.0,3,Information Technology,Female,Divorced,6.0,8.0,Mail Check,Yes
6429,60,17,No,$36.81 ,40,Salary,76564.8,1,Human Resources,Female,Married,2.0,6.0,Mail Check,Yes
6430,41,10,Yes,$41.89 ,40,Salary,87131.2,28,Research,Male,Single,7.0,21.0,Mail Check,Yes
