Price,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage
342150.0252,1666.6,2.95049827,19.93,7.14,5.01,4.44,10.68,0
354867.3422,1471.77,1.455270599,27.97,5.13,4.84,10.0,5.05,0
397345.969,2043.27,1.918029489,43.17,5.14,6.28,7.95,20.28,0
222967.9606,683.73,1.0,41.44,6.69,5.03,2.63,21.6,0
327067.025,550.0,2.296302966,30.53,7.35,4.15,8.41,29.34,1
460665.7046,1647.78,2.363525748,30.89,9.13,10.0,7.5,16.13,0
248945.8748,835.7,2.350892168,9.56,2.03,0.97,1.17,31.11,0
374446.7031,1345.5,1.0,21.85,7.25,6.72,5.02,24.88,1
367534.6529,1139.21,1.703168404,43.4,9.81,6.98,6.24,7.63,1
360765.3965,1484.71,3.117119966,31.7,7.36,3.84,6.83,25.33,0
154037.7848,1196.62,1.720730878,37.55,5.56,6.89,4.5,22.53,1
148845.0637,647.66,2.903394687,4.44,8.68,4.44,5.52,19.02,0
313625.2758,1487.78,1.275482758,19.82,8.5,6.47,5.84,11.6,0
559482.5761,1095.74,4.360224712,70.56,8.79,9.88,8.56,1.84,1
396881.8974,1535.89,2.870609621,32.61,6.6,6.27,3.27,0.29,0
146485.2203,757.44,1.0,35.36,6.59,5.91,7.38,22.21,0
137586.1798,616.33,1.0,11.24,4.76,4.84,6.17,29.21,0
248034.4002,1158.16,1.0,2.27,7.38,5.64,4.63,3.32,0
192947.1811,711.33,1.591776387,33.17,2.27,2.09,7.08,21.66,0
232159.3765,725.24,3.684947109,20.37,5.25,0.95,1.32,21.13,0
236439.5814,1429.04,1.112939611,29.92,7.75,7.15,4.91,27.45,1
705950.4528,1280.95,2.50391325,49.04,10.0,10.0,9.66,14.41,0
184681.2764,666.73,2.367301824,30.58,4.24,4.35,9.26,21.11,1
131244.7598,926.04,1.0,22.59,6.89,3.36,6.37,38.54,1
185061.8277,1107.73,1.0,14.31,5.07,1.53,3.62,23.65,0
255647.7753,1662.92,1.842379616,53.94,6.86,2.66,6.09,30.19,1
115180.227,550.0,1.797965159,13.65,5.89,4.01,1.65,18.11,0
309291.2277,1249.1,2.179147945,43.08,4.39,2.97,4.67,23.92,0
265452.2969,550.0,3.179906914,80.69,4.65,4.54,6.83,20.2,1
524952.7752,1290.48,1.388925605,10.65,9.74,6.8,9.74,9.48,0
262278.879,1212.91,1.0,48.2,6.87,6.25,9.71,3.88,0
214955.9156,1027.76,1.0,35.71,5.55,4.41,3.31,18.37,0
229550.2489,1310.42,1.287156368,44.41,10.0,4.01,3.73,20.26,0
218545.0964,550.0,2.602688958,4.31,4.73,3.73,8.1,38.23,0
352120.6362,1368.13,1.0,35.67,6.0,6.82,8.58,14.21,1
144233.9454,550.0,2.826773617,33.86,7.06,4.81,7.06,15.17,0
409285.3193,882.39,3.241552556,23.84,10.0,6.54,9.62,12.56,1
260559.2202,1576.36,1.096003499,8.18,8.32,6.12,5.45,5.93,0
145641.8528,550.0,2.149809681,34.47,1.21,0.62,5.42,5.84,0
260667.3151,1366.75,1.636643736,43.02,8.29,4.77,8.81,12.3,0
152661.8792,599.43,2.73170379,42.13,4.09,1.05,3.13,30.41,0
89280.52796,807.17,1.261360314,51.91,2.45,1.8,5.02,30.62,1
409661.7901,1427.49,2.126220956,8.02,9.63,8.07,10.0,11.41,1
250347.5042,550.0,2.26245714,54.0,6.32,5.18,2.86,18.11,0
314192.7979,608.48,1.0,49.6,3.78,3.21,1.43,11.72,1
157945.5228,642.05,1.0,34.79,7.06,5.61,5.07,23.39,0
171418.7756,763.2,1.365886682,20.11,7.2,3.18,10.0,14.43,0
376670.0437,1317.59,1.0,41.79,8.97,9.11,5.48,18.88,1
111832.2326,550.0,1.722831121,76.85,1.98,1.49,1.06,34.73,1
560479.0962,1596.29,2.277437668,36.79,6.05,6.68,4.16,9.32,0
318960.2502,1001.01,1.121423839,6.43,8.16,8.02,7.28,19.07,1
752492.1903,1516.79,4.574019892,6.83,9.66,6.21,10.0,10.41,0
658491.9519,1528.0,2.509275723,17.59,9.09,5.86,1.44,4.84,1
360582.6831,1393.96,3.552416502,2.57,8.94,2.72,4.54,10.93,0
198442.2318,1242.05,3.012829607,52.13,8.07,5.63,3.63,12.72,0
233290.3505,550.0,2.83115968,11.06,6.27,4.73,7.25,6.57,1
311410.7473,1152.37,2.315436854,65.44,10.0,5.04,1.59,14.56,0
279107.4169,1066.26,2.371148512,52.4,10.0,7.26,10.0,13.37,1
257617.8489,896.2,1.438048055,49.62,4.59,4.46,2.59,8.45,0
443320.3326,1450.22,1.79038386,39.09,10.0,7.85,8.6,10.77,0
319462.0467,550.0,2.09413931,18.5,8.02,3.71,4.65,21.65,1
271855.1818,1568.42,1.281133673,2.82,9.11,7.05,5.55,17.15,0
242256.6414,610.36,3.502100638,9.75,4.87,3.43,8.51,9.57,0
285629.8997,1391.84,3.450977844,58.39,6.8,4.81,9.48,37.51,0
309108.6326,851.0,2.293377981,72.9,5.13,2.48,1.63,36.47,1
156383.6703,550.0,1.558136429,0.47,7.3,3.81,6.18,29.77,0
197044.3929,550.0,2.514087024,29.04,6.68,7.36,4.97,29.27,0
624102.7058,1160.99,3.022658939,38.53,6.37,5.55,3.28,2.08,0
194173.556,1327.5,1.585333637,35.7,8.7,4.96,0.9,10.82,1
487047.1794,1123.12,2.807912486,22.51,7.77,6.03,8.36,16.84,0
125451.6749,550.0,2.203973098,25.25,3.36,3.35,10.0,28.11,1
349328.3292,729.32,1.758704994,50.3,9.13,3.67,7.14,1.46,0
254220.8671,712.47,1.989688885,39.42,7.62,6.67,8.51,20.97,0
394669.1087,1418.84,1.13741624,29.19,5.99,4.76,7.66,11.34,0
484182.6847,1448.76,2.803462253,27.39,6.96,8.07,4.5,12.67,0
429835.6126,1082.47,3.742363,3.82,9.57,8.78,9.24,0.14,0
239748.4523,678.96,1.69632144,11.45,5.97,3.83,8.46,4.07,0
301692.7603,1288.75,2.587117573,17.19,9.73,8.13,7.24,6.83,0
187676.757,734.27,3.059424717,59.12,4.45,3.37,1.81,20.45,1
359093.1204,786.27,2.973649224,17.43,7.39,3.12,7.79,26.77,0
214739.3865,1094.17,1.449616869,13.97,6.3,5.15,1.82,21.59,1
418571.6063,1594.84,3.453196124,51.53,7.63,4.72,8.64,1.15,0
134686.002,1251.06,1.0,22.31,1.54,0.15,0.66,63.31,0
253414.7142,870.74,1.0,13.34,6.79,4.01,10.0,8.46,1
351656.8786,550.0,3.832878952,29.26,7.55,5.73,10.0,10.3,0
371066.234,1264.65,2.306745621,34.81,3.36,6.26,6.43,5.54,1
360551.2605,1303.24,2.652564611,44.55,7.82,4.93,5.19,23.53,0
659535.8009,1486.33,5.349310113,44.52,8.75,8.73,4.45,11.44,0
147211.5983,550.0,1.0,30.77,5.96,3.03,5.44,40.47,1
453273.4861,808.49,2.752104853,2.8,7.89,6.43,3.8,15.05,0
339157.0087,592.36,1.0,29.77,6.48,5.49,4.37,16.98,1
294669.8888,855.78,3.660301833,27.56,10.0,7.98,5.42,0.36,1
462143.3224,1648.03,2.698823273,49.74,8.59,5.32,6.96,6.45,0
380313.1506,1064.85,1.798922461,48.73,5.78,5.43,3.68,10.71,1
143482.3805,1024.17,1.233902801,10.84,8.12,3.26,3.27,21.83,0
116027.4198,812.28,1.0,39.02,8.59,5.52,9.35,32.5,1
488247.7457,904.71,3.243498909,8.29,8.43,3.81,7.76,2.02,1
137343.7992,695.01,1.0,36.13,1.34,5.67,9.1,33.67,1
308897.155,1539.94,2.830258839,38.41,7.41,6.83,5.13,39.67,0
232974.9339,1615.82,1.0,9.94,5.55,3.01,3.34,10.58,0
707838.9867,1928.33,2.690446109,22.49,8.33,9.85,10.0,9.58,1
202859.6837,576.38,1.484417754,30.12,8.06,5.28,3.41,22.07,0
216824.1826,550.0,1.894376541,19.61,5.42,4.68,0.9,2.93,1
231368.8227,1765.19,1.0,41.8,5.98,5.84,9.81,9.99,0
248833.4473,550.0,1.415954189,39.23,4.08,2.2,5.45,24.25,0
468762.634,1633.13,2.255762947,22.3,6.98,9.78,10.0,8.72,1
326653.7474,1317.76,4.223915819,48.61,8.49,7.25,9.23,7.88,0
98837.63349,550.0,2.281020695,24.53,7.37,3.52,6.25,6.01,1
264098.3392,1356.3,2.04530581,12.95,8.61,5.14,10.0,0.87,1
402029.5958,694.21,3.480775339,27.12,9.72,5.91,4.44,14.72,1
416237.8512,752.37,2.443595408,21.01,5.69,4.55,7.71,20.47,1
361101.5661,981.06,1.350855285,26.86,10.0,7.54,8.01,26.77,0
372977.0263,1946.47,2.650385947,31.92,6.08,7.14,3.32,19.2,0
172624.5777,593.12,2.338564559,48.09,3.95,6.59,3.07,9.78,0
142179.8808,550.0,1.0,17.49,5.26,0.46,10.0,14.06,0
417501.9437,1124.01,3.602764178,4.15,9.14,6.29,7.2,5.34,0
364695.618,1346.33,2.245599549,26.23,5.89,5.1,7.23,25.51,1
378924.1605,1237.47,1.484141366,55.38,7.22,3.7,6.31,35.18,0
361328.3334,1569.85,3.171468099,34.59,10.0,4.83,3.72,12.65,0
243166.5359,709.19,3.504748093,37.96,4.45,3.27,4.64,26.61,0
241318.3675,1473.19,2.328022473,2.04,8.36,5.07,6.28,2.95,0
214878.8232,796.96,1.765963718,35.29,7.04,1.52,3.06,2.72,1
142999.6151,550.0,1.0,57.21,2.7,4.58,5.91,21.2,1
653150.7907,1372.58,1.544609601,2.82,9.14,6.37,5.66,24.55,0
255996.8651,1535.57,2.431553444,6.26,8.55,5.64,7.77,18.84,1
225891.6674,1261.69,2.181176079,11.54,8.3,6.5,4.01,8.31,0
259098.5476,1216.19,3.342599119,13.78,9.03,5.65,6.05,12.63,0
431107.0448,723.29,3.357200029,34.91,6.48,8.64,8.52,18.55,1
189604.2308,550.0,1.693840617,18.1,5.93,3.99,6.08,13.94,0
762685.9792,1328.23,2.127279847,20.34,7.75,5.43,4.31,11.2,0
257395.0336,785.79,2.35816581,29.53,7.7,5.63,6.6,4.07,1
487725.8608,1679.32,1.831668548,48.44,7.8,8.54,7.95,24.43,0
129221.7779,1316.02,1.368247982,30.89,3.96,2.43,5.07,7.37,1
114322.0427,550.5,1.0,7.88,6.54,6.08,1.34,17.89,0
116389.6093,797.1,1.660443865,52.6,4.11,0.15,8.91,25.43,1
129359.9835,550.0,1.961230517,32.07,7.48,4.3,9.66,23.53,1
220347.0714,1008.98,2.205272443,42.45,7.73,3.42,6.64,14.07,0
292801.6032,1176.34,3.44890261,2.57,8.56,6.87,1.27,16.69,0
215651.3935,879.97,1.0,5.09,0.29,0.22,1.27,49.81,0
367447.8639,1383.05,2.302008888,50.06,10.0,7.16,4.43,4.94,0
168709.8999,917.46,1.0,18.46,7.21,4.4,7.28,1.73,0
237392.0616,993.27,1.773304577,50.7,4.87,2.57,1.73,11.41,0
397769.4092,550.0,3.354694913,28.57,9.6,5.7,2.73,4.71,1
115823.421,581.91,1.93069249,60.92,4.77,1.86,5.18,23.95,1
161135.2004,550.0,1.750199905,42.66,4.71,5.09,6.63,23.83,1
513316.0016,1677.82,1.852306618,27.46,10.0,7.04,3.57,13.27,1
273513.7158,1604.33,2.744919779,5.26,9.26,5.53,4.03,31.67,1
134910.6406,682.2,1.0,7.85,6.3,1.73,2.94,15.17,1
365858.4583,1233.94,2.458507679,40.04,4.75,1.33,5.8,49.67,0
211272.5621,960.83,2.062982041,45.95,9.23,4.91,2.12,11.82,0
108928.2486,550.0,1.0,4.04,4.1,2.2,1.51,13.35,0
300214.8036,1538.8,1.849178478,8.36,5.27,5.36,5.57,16.7,0
168251.1936,550.0,1.618054583,22.5,4.98,0.34,0.72,18.35,1
168746.1723,550.0,2.072036298,47.71,7.01,6.15,6.16,14.47,1
267584.1455,1045.55,4.053617517,22.97,10.0,9.33,6.79,10.99,1
149941.6077,731.76,1.685001997,21.06,7.16,5.19,9.05,31.53,1
102686.4687,709.95,1.202345328,14.54,4.64,2.35,9.99,27.59,0
118968.894,629.62,1.0,41.63,4.39,2.28,6.05,16.54,0
283060.7469,1210.5,1.0,34.55,8.44,3.47,8.12,23.63,0
387918.9435,550.0,2.348662858,43.15,4.14,6.95,3.29,12.36,0
170832.8612,1774.77,1.63161423,7.13,5.22,1.71,8.69,33.74,1
175313.6982,934.87,2.049244824,49.84,4.96,6.55,9.01,28.4,1
223043.4874,576.58,1.044603612,30.3,3.48,4.62,8.48,16.91,1
99267.04837,550.0,3.043358717,45.42,8.84,3.12,3.17,17.34,1
292748.9219,942.19,1.927091786,40.42,9.01,7.68,6.45,45.32,0
268212.9448,550.0,3.242699714,48.43,7.3,5.19,6.12,16.36,1
220514.6841,1293.6,1.71433012,23.57,4.5,4.16,7.13,1.87,1
287671.3808,1169.91,1.0,9.1,10.0,3.97,4.81,1.3,0
313223.53,550.0,2.247559841,33.45,8.92,1.14,1.58,9.25,0
523320.7973,1521.72,2.001836397,54.28,10.0,8.24,5.79,11.91,0
547065.5475,1606.97,1.253391181,61.24,10.0,6.76,10.0,0.53,1
264221.5762,1493.17,1.970040899,35.35,10.0,7.57,8.29,2.44,0
377664.7339,1903.55,2.243091432,32.96,7.75,4.54,3.56,15.8,1
380038.2127,1617.38,3.998378534,6.38,8.39,8.22,6.33,20.1,1
121280.246,550.0,2.139260305,16.39,4.86,1.47,7.01,28.71,0
144202.7392,554.35,1.076686559,31.51,6.56,4.28,7.04,8.17,1
259399.4915,1441.96,1.022996883,16.34,7.19,7.28,8.3,32.42,1
675518.3312,638.75,4.245493204,26.89,9.09,8.75,8.84,5.4,1
372219.1404,1133.59,3.42562305,38.98,4.78,5.24,1.07,5.94,1
183793.3108,550.0,1.895133109,36.96,7.56,1.11,3.62,15.68,0
409313.7256,1295.36,3.81972069,20.82,9.72,6.69,5.63,11.15,0
443378.8118,1011.04,3.717889431,21.48,9.74,9.64,7.55,9.58,0
145596.9618,550.0,1.964345957,31.33,6.65,7.15,7.26,27.33,0
302981.5026,1039.85,2.235167327,7.39,8.72,3.61,6.52,13.26,1
482233.8104,1976.75,3.505000706,15.31,8.21,8.33,7.54,41.64,1
315406.1737,797.2,4.241047436,9.84,6.88,5.64,5.11,3.5,0
102571.8795,550.0,2.055341358,44.62,7.09,4.89,6.42,1.99,0
373096.9624,1164.5,1.498225765,23.02,8.92,5.42,5.59,12.42,1
477409.4396,1659.0,2.468804774,13.69,8.55,7.14,8.4,12.87,1
264441.7319,1336.19,1.10374757,53.4,7.71,3.45,2.02,32.06,1
105964.3135,550.0,1.050429333,36.16,5.62,4.22,5.83,9.17,1
333958.8451,1770.71,2.938135255,20.92,8.76,5.35,6.71,14.28,0
153387.2665,550.0,2.079023581,17.08,6.15,4.19,6.35,24.8,0
380018.3714,1125.46,3.102663032,2.09,5.08,8.07,10.0,15.42,1
229955.6612,937.7,1.737813979,12.76,10.0,4.74,7.61,0.84,0
269827.6245,1661.48,3.255066273,19.3,8.55,2.7,6.84,6.86,0
559609.2095,1214.53,3.208856043,37.46,8.47,8.38,6.52,16.63,0
552185.9948,2018.97,2.865799987,49.35,6.71,5.39,6.08,20.71,1
163088.29,550.0,2.684066324,24.57,6.96,3.62,6.89,3.4,0
485993.7025,1016.55,3.648845919,12.71,10.0,6.74,3.79,37.92,0
278722.1254,1425.25,1.932159794,18.81,8.96,6.62,6.94,1.35,0
245986.2987,616.19,2.166602488,39.64,5.9,6.65,8.83,16.1,0
300755.5043,1427.72,3.152643658,11.33,6.79,2.59,2.38,20.68,1
335231.6833,1779.61,1.0,39.14,6.49,5.72,4.94,46.13,1
324096.027,823.48,4.48427139,35.64,8.54,2.11,2.82,10.02,1
544311.6782,1659.9,4.04552027,32.54,9.81,8.44,7.65,3.71,0
566227.9255,1146.53,2.241412797,32.84,8.67,7.76,9.96,11.25,0
206403.4237,871.35,1.720771544,24.27,8.05,3.65,3.03,21.29,0
291765.9698,1713.06,2.267391822,33.38,8.47,8.67,5.4,30.18,0
371840.909,1554.09,3.323637571,23.59,7.46,7.79,5.45,5.5,1
207625.2917,880.52,1.562833803,26.16,6.97,4.0,8.04,54.58,0
328992.1202,1339.34,1.392536058,41.49,8.1,4.15,8.69,18.88,0
227283.5277,898.34,2.393838363,10.89,4.9,4.6,7.56,8.39,0
837806.1976,1619.5,3.808870462,27.31,9.73,10.0,5.04,8.74,0
281812.0299,1099.92,1.566274921,38.1,5.3,1.79,5.23,21.46,0
414459.5702,1998.75,1.730038775,49.96,9.87,6.36,4.75,12.23,0
141570.5959,739.52,1.0,40.47,3.42,4.34,5.42,12.92,0
150194.7528,790.88,2.851902936,18.97,10.0,6.37,10.0,28.69,0
247780.4737,776.64,2.686526022,23.16,6.22,7.49,8.51,17.25,1
311117.3515,550.0,1.821488716,11.65,9.67,6.06,4.64,5.49,1
288012.2965,693.68,2.613090229,44.94,7.33,6.73,6.6,14.88,0
286637.342,1592.82,2.450304501,62.74,6.09,5.76,6.64,0.53,0
236938.4329,586.15,2.860058801,29.18,6.44,6.47,6.41,26.67,0
354322.8696,1771.08,3.791297874,38.15,7.69,7.5,4.93,17.95,1
242627.3715,740.01,1.43327002,41.46,5.54,3.39,5.15,27.47,0
197471.5405,550.0,1.18907087,38.52,4.91,4.01,7.12,42.77,1
357064.8566,923.29,2.675621536,23.68,8.84,6.07,9.29,19.28,0
287895.6731,1217.26,3.699687803,30.82,6.21,3.46,8.41,6.2,1
379439.6595,1297.12,1.0,46.14,8.32,4.76,9.08,1.1,0
421913.6325,1428.66,2.181556955,37.31,4.59,6.63,8.22,28.78,0
116678.9211,577.84,1.0,57.77,6.81,3.71,2.05,3.54,0
206005.8,1154.18,1.852759107,24.28,9.33,5.75,4.46,8.15,0
287057.4606,1088.51,1.409465488,45.8,6.19,4.51,5.0,9.8,1
91917.87657,760.55,1.447092736,21.91,4.8,2.04,0.62,3.51,0
128433.5857,786.48,3.488486693,34.43,7.33,0.18,5.69,26.77,0
530368.3448,1259.6,3.021256655,42.77,3.14,3.89,7.35,10.14,1
225046.1016,1010.31,1.149796842,35.53,6.38,4.46,5.4,26.41,0
261380.4163,1376.46,1.786360356,43.32,5.66,3.76,3.58,32.62,0
282668.3447,566.8,1.027534544,21.49,8.89,4.22,4.93,48.85,1
336337.8924,651.31,2.397083736,47.49,5.72,6.07,6.91,31.27,0
214548.5399,1405.06,1.90693965,56.05,5.26,6.35,3.39,33.41,0
228370.9642,1364.11,1.710486774,55.23,5.33,4.31,9.7,33.71,1
424124.6825,782.21,2.094118809,26.33,9.88,8.09,2.2,14.44,1
151942.4139,550.0,1.58152967,2.73,6.56,1.65,5.82,30.85,0
133338.4679,672.57,1.378387382,22.59,9.14,1.86,4.78,32.85,1
284543.7516,1644.05,2.730712547,38.59,5.94,4.63,2.65,0.33,0
270014.2551,909.16,3.690257264,44.32,7.21,3.81,10.0,25.92,0
201087.8037,1003.05,1.774777664,4.05,8.6,5.51,4.98,0.21,0
668647.8979,1714.27,4.363038034,21.66,7.15,6.55,7.66,17.04,0
123699.6303,550.0,1.0,24.11,7.56,2.77,3.51,13.14,1
157955.0427,596.69,1.0,31.65,5.54,1.77,9.02,2.21,0
301226.0367,1007.39,3.150864056,5.77,8.22,2.9,5.78,3.85,0
242020.756,984.45,2.371191137,26.24,9.45,4.07,5.48,7.91,0
305843.0619,740.4,2.426292874,12.65,10.0,5.19,3.2,15.54,1
299140.8378,1821.84,1.0,26.83,5.05,3.92,2.66,14.09,1
245648.5235,1252.06,2.050969567,9.86,10.0,7.3,9.76,33.25,0
292148.551,1103.52,1.729279027,22.98,4.5,5.54,3.47,4.28,0
251908.1907,1396.49,1.107197337,29.86,8.28,3.01,0.89,30.15,1
181478.3887,993.55,2.187321784,1.46,6.4,0.98,2.14,20.5,0
378609.6357,1179.33,2.590488377,33.38,10.0,5.54,5.67,33.96,1
479518.6635,1644.34,3.604722135,25.55,5.92,5.24,6.41,2.78,0
238860.0183,1545.84,1.213010243,49.36,3.05,3.78,7.99,32.22,0
679963.9132,1736.87,3.440438922,41.8,9.81,7.24,8.83,25.81,0
300378.5553,1567.15,1.917796498,31.82,7.98,6.21,5.59,20.34,0
313587.0135,1162.96,2.695222154,4.07,9.09,6.64,2.6,58.0,0
275140.2195,853.27,1.0,16.78,6.39,1.89,3.9,7.52,0
306098.6227,850.46,2.371275729,11.17,10.0,7.27,3.96,8.21,0
419226.7295,1126.88,1.691232305,13.18,6.82,5.79,2.77,41.22,0
385895.941,1484.12,1.070599806,54.78,4.28,4.44,5.03,5.03,0
157001.7057,550.0,1.0,45.5,3.4,2.51,4.46,27.78,1
312782.5083,878.64,2.339133125,52.47,9.46,5.77,10.0,20.07,1
182677.8882,931.09,1.113645961,0.12,7.36,4.71,10.0,1.76,0
469660.4152,1569.34,1.814456749,28.18,8.07,5.44,8.34,2.69,0
337103.3805,1544.14,1.0,46.05,7.07,7.42,10.0,4.81,0
331801.1473,1264.09,1.0,44.75,4.75,5.55,10.0,3.44,0
435240.8127,939.55,2.801941915,1.7,8.91,8.77,10.0,30.97,1
278686.3938,1158.98,1.0,23.96,10.0,7.03,0.8,20.01,1
153992.6998,550.0,2.115308415,19.77,7.45,3.4,9.86,6.23,0
173992.9114,550.0,2.99403881,49.34,6.05,4.93,8.07,23.9,1
203691.3864,740.51,1.47468566,25.98,4.84,4.12,7.24,8.44,1
202583.5174,1030.28,1.0,1.22,7.91,4.38,10.0,6.55,0
571770.6133,1559.54,3.56385899,41.23,7.81,7.17,7.43,16.29,0
166443.2347,550.0,2.04196534,25.54,5.37,5.7,4.88,37.09,0
287733.2059,597.48,3.476424237,4.55,8.38,7.09,3.46,27.19,0
225900.6467,1653.37,1.376958171,15.4,10.0,7.06,1.41,17.81,0
337752.827,1297.31,3.409991183,9.91,10.0,10.0,5.21,8.48,0
220535.3979,1111.09,1.562535946,10.52,7.4,4.25,5.73,3.94,1
89910.43313,591.18,2.555355709,14.47,8.18,2.56,8.03,21.14,0
180759.8499,550.0,1.0,3.71,9.72,4.72,9.75,5.06,1
177240.2426,675.85,1.0,42.85,5.93,3.96,6.73,29.74,0
155639.2817,550.0,1.0,34.96,6.18,0.9,1.5,4.72,1
718874.5015,1291.17,1.996135667,44.5,7.1,6.39,10.0,5.7,0
225568.9205,586.83,3.646534743,9.61,4.83,5.44,9.67,11.63,1
107623.8968,550.0,1.0,39.43,3.57,1.39,7.69,5.11,1
138736.0991,1182.5,1.0,35.23,4.67,1.18,1.11,31.3,0
374504.0333,1563.94,3.770390049,71.45,10.0,6.52,7.94,4.99,0
244113.9497,1551.51,3.005564594,45.07,9.15,5.59,7.5,8.5,0
354911.9709,634.61,1.558218369,44.41,7.07,4.49,7.22,24.48,1
191733.7849,550.0,1.977486138,12.29,3.95,6.2,6.56,2.74,1
198609.3865,1025.55,2.208620112,49.05,3.33,1.96,7.13,54.64,0
391586.6612,1010.84,2.452177363,30.64,7.51,6.85,8.56,7.96,1
251783.8961,1332.75,1.0,31.09,3.48,5.55,9.77,17.57,0
223236.2557,550.0,2.638300809,16.84,6.42,6.13,1.68,28.15,1
256531.8918,1065.11,3.574403809,37.43,6.85,6.38,8.57,18.98,0
123962.704,654.74,2.025026466,32.25,3.75,1.94,1.52,11.27,1
203461.3509,683.26,1.424292051,37.97,5.04,2.1,4.03,8.29,0
292366.4056,1469.8,3.000279792,29.53,9.25,9.02,7.47,23.8,0
131753.1986,639.73,3.408042138,24.76,7.21,1.95,1.71,3.75,1
493676.5673,1428.66,1.912768878,47.37,5.82,6.04,4.05,19.43,0
261391.6292,550.0,1.0,56.39,3.77,1.51,2.6,51.01,1
155586.0947,1472.34,1.0,15.62,5.63,4.08,5.56,7.89,0
294936.6514,1556.12,1.693106791,49.12,7.33,6.08,1.49,8.45,0
225473.7252,915.01,2.712291179,48.31,5.53,6.35,7.55,36.9,0
316262.8685,922.13,1.418995161,7.88,7.16,6.41,0.65,9.08,0
173457.2007,550.0,4.675334205,26.69,7.32,7.16,6.29,0.38,0
273348.2032,646.13,2.232483995,9.66,7.11,3.06,1.54,23.97,0
303706.2523,641.56,1.938466263,39.7,9.21,4.46,4.97,29.81,0
240955.9111,1158.48,1.254689421,44.39,4.65,3.19,8.33,17.65,1
152213.1533,749.4,1.172642093,58.3,4.86,2.27,2.08,15.34,0
209444.539,1018.85,2.096184823,27.25,6.15,3.83,10.0,28.91,0
304127.0367,1838.44,1.0,78.07,9.98,4.97,0.17,12.95,1
144701.5746,638.03,1.0,33.65,8.44,3.28,4.85,31.42,1
106382.0395,690.17,1.237455857,68.87,3.31,4.66,9.68,39.67,1
238872.9863,550.0,2.95920506,12.95,5.71,4.65,6.48,34.3,1
342611.5057,860.91,3.442318884,12.15,8.3,4.78,7.12,12.06,0
115585.1555,550.0,1.0,4.14,4.6,5.13,10.0,36.63,1
418385.4546,1501.57,2.093530898,14.76,8.37,8.56,5.61,11.83,0
208962.346,935.67,3.119035746,26.2,5.97,4.83,6.64,45.36,0
190929.7288,1401.07,1.149113796,6.95,7.3,5.91,0.82,13.62,1
280106.8147,1434.14,1.0,38.27,5.47,4.96,6.16,23.57,0
452288.5216,1906.63,2.437671144,64.06,8.05,7.96,5.35,11.48,1
406167.87,897.39,3.063063247,67.91,4.58,3.57,1.23,9.05,1
414789.0218,1316.55,2.73641948,33.98,6.81,5.01,5.92,11.91,1
238694.5995,1079.7,3.375814528,32.65,6.14,2.06,8.36,18.69,0
268779.6379,819.25,1.302362825,28.49,8.11,5.75,5.15,12.34,0
543120.4207,1476.09,2.97776404,35.18,9.22,5.3,1.76,10.09,1
625386.2148,1600.25,2.535483755,24.56,8.99,6.27,5.9,22.3,0
314209.3173,1521.66,1.0,31.69,3.93,1.76,1.09,30.23,1
765283.641,1831.13,4.003481479,36.81,9.51,8.64,6.21,8.54,1
154621.59,550.0,1.0,39.89,5.08,3.99,10.0,3.48,0
127557.7162,835.07,1.249329022,34.01,4.69,4.35,5.24,9.25,1
300868.3153,1386.17,1.064933862,34.97,8.07,2.14,7.63,30.42,1
408845.8492,711.62,1.365034312,32.58,8.21,5.47,6.48,33.85,0
685483.3011,2206.31,2.007661505,15.72,8.41,8.2,4.07,20.09,0
290794.3398,550.0,2.134362862,54.87,1.57,0.23,3.28,36.98,0
188491.6851,1008.1,2.48363363,21.14,3.13,3.68,5.12,35.36,0
195802.9462,550.0,1.982703247,13.12,6.38,5.32,6.43,3.56,1
231570.9801,818.58,1.529361563,35.31,6.87,4.16,2.93,20.22,1
316909.5352,930.04,3.673093499,6.47,5.4,5.01,8.1,23.54,0
96972.44843,550.0,1.232024691,0.61,4.52,3.55,0.56,27.4,1
278155.1053,550.0,2.008523075,31.38,6.26,4.8,0.04,21.07,1
254658.8327,550.0,2.019821314,14.72,5.14,6.49,6.99,46.74,0
228863.4452,1412.23,4.6183379,35.62,8.64,2.78,1.8,52.57,1
278658.9998,1215.45,2.237449313,13.16,7.95,3.55,8.98,5.02,0
372049.4141,2336.4,1.0,32.48,9.94,8.65,8.53,8.27,1
507981.2627,1579.72,3.107888032,39.68,9.28,2.36,6.22,8.63,0
143531.0914,550.0,3.595800634,19.4,5.98,5.48,6.52,8.29,1
389129.4108,1036.98,1.834339398,30.83,6.96,5.26,6.14,15.19,0
341871.6704,1095.56,1.0,61.97,10.0,4.12,0.06,11.87,1
348803.1786,1508.69,4.461158759,9.35,6.24,7.58,7.01,23.86,0
194022.0792,692.76,2.165717199,17.65,7.01,5.49,10.0,27.9,0
188917.0239,936.93,1.0,50.51,7.08,4.4,7.1,4.26,1
257055.2759,937.88,2.907845566,17.61,7.54,6.64,10.0,1.57,0
275038.5107,641.65,2.384926371,23.31,6.44,2.35,9.24,23.51,0
529431.1245,1217.68,3.935904275,34.18,7.42,7.15,7.46,1.38,1
